Turn: 0
|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|
|1 oo|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|0 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|

|   9|   8|   8|   8|   9|  10|  11|  12|  13|  14|  15|  16|  17|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   1|   2|   3|   4|   5|   6|   7|   8|   7|   8|   8|   7|   8|   7|   8|   9|
|1 >>|1 oo|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|  10|   9|   9|   9|  10|  11|  12|  13|  14|  15|  16|  17|  18|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   3|   4|   5|   6|   7|   8|   9|   8|   9|   9|   8|   9|   8|   9|  10|
|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 <<|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 >>|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 ^^|1 oo|1 ^^|1 ^^|1 oo|1 ^^|1 oo|1 oo|

|  11|  10|  10|  10|  11|  12|  13|  14|  15|  16|  17|  18|  19|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   4|   5|   6|   7|   8|   9|  10|   9|  10|  10|   9|  10|   9|  10|  11|
|1 oo|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 >>|1 oo|1 ^^|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|

|  12|  11|  11|  11|  12|  13|  14|  15|  16|  17|  18|  19|  20|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   5|   6|   7|   8|   9|  10|  11|  10|  11|  11|  10|  11|  10|  11|  12|
|1 ^^|1 oo|1 oo|1 ^^|1 <<|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 ^^|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|  13|  12|  12|  12|  13|  14|  15|  16|  17|  18|  19|  20|  21|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   6|   7|   8|   9|  10|  11|  12|  11|  12|  12|  11|  12|  11|  12|  13|
|1 >>|1 oo|1 oo|1 ^^|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 ^^|1 ^^|1 <<|1 <<|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|

|  14|  13|  13|  13|  14|  15|  16|  17|  18|  19|  20|  21|  22|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   7|   8|   9|  10|  11|  12|  13|  12|  13|  13|  12|  13|  12|  13|  14|
|1 >>|1 oo|1 ^^|1 ^^|1 <<|1 <<|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|

|  15|  14|  14|  14|  15|  16|  17|  18|  19|  20|  21|  22|  23|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   8|   9|  10|  11|  12|  13|  14|  13|  14|  14|  13|  14|  13|  14|  15|
|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 ^^|1 ^^|1 oo|1 ^^|1 oo|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|

|  16|  15|  15|  15|  16|  17|  18|  19|  20|  21|  22|  23|  24|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   9|  10|  11|  12|  13|  14|  15|  14|  15|  15|  14|  15|  14|  15|  16|
|1 >>|1 oo|1 oo|1 oo|1 oo|1 <<|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|

|  17|  16|  16|  16|  17|  18|  19|  20|  21|  22|  23|  24|  25|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|  10|  11|  12|  13|  14|  15|  16|  15|  16|  16|  15|  16|  15|  16|  17|
|1 oo|1 oo|1 oo|1 ^^|1 <<|1 <<|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 >>|1 oo|1 ^^|1 ^^|1 oo|1 ^^|1 oo|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 ^^|1 oo|1 oo|

|  18|  17|  17|  17|  18|  19|  20|  21|  22|  23|  24|  25|  26|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|  11|  12|  13|  14|  15|  16|  17|  16|  17|  17|  16|  17|  16|  17|  18|
|1 oo|1 oo|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 ^^|1 ^^|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 ^^|1 oo|1 oo|1 <<|1 oo|

|  19|  18|  18|  18|  19|  20|  21|  22|  23|  24|  25|  26|  27|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  12|  13|  14|  15|  16|  17|  18|  17|  18|  18|  17|  18|  17|  18|  19|
|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 >>|1 oo|1 ^^|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|  20|  19|  19|  19|  20|  21|  22|  23|  24|  25|  26|  27|  28|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  13|  14|  15|  16|  17|  18|  19|  18|  19|  19|  18|  19|  18|  19|  20|
|1 >>|1 oo|1 oo|1 ^^|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 >>|1 oo|1 >>|1 ^^|1 >>|1 oo|1 ^^|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|

|  21|  20|  20|  20|  21|  22|  23|  24|  25|  26|  27|  28|  29|  29|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  14|  15|  16|  17|  18|  19|  20|  19|  20|  20|  19|  20|  19|  20|  21|
|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 >>|1 oo|1 oo|1 ^^|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|

|  20|  20|  21|  21|  22|  23|  24|  25|  26|  27|  28|  29|  30|  30|  29|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  15|  16|  17|  18|  19|  20|  21|  20|  21|  21|  20|  21|  20|  21|  20|
|1 oo|1 vv|1 oo|1 ^^|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 >>|1 oo|1 >>|1 oo|1 >>|1 >>|1 oo|1 ^^|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|

|  19|  19|  20|  21|  22|  23|  24|  25|  26|  27|  28|  29|  30|  31|  30|  29|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  16|  17|  18|  19|  20|  21|  21|  21|  22|  21|  21|  21|  20|  20|  19|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 >>|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 oo|1 oo|1 ^^|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|  18|  18|  19|  20|  21|  22|  23|  24|  25|  26|  27|  28|  29|  30|  30|  29|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  19|  18|  17|  16|  17|  18|  19|  20|  20|  21|  20|  21|  21|  20|  20|  20|  19|  19|  18|
|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|

|  17|  17|  18|  19|  20|  21|  22|  23|  24|  25|  26|  27|  28|  29|  29|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  19|  19|  18|  17|  18|  19|  20|  20|  19|  20|  19|  20|  20|  19|  19|  19|  18|  18|  17|
|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|

|  16|  16|  17|  18|  19|  20|  21|  22|  23|  24|  25|  26|  27|  28|  28|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  18|  19|  19|  18|  19|  20|  20|  19|  18|  19|  18|  19|  19|  18|  18|  18|  17|  17|  16|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 ^^|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|

|  15|  15|  16|  17|  18|  19|  20|  21|  22|  23|  24|  25|  26|  27|  27|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  17|  18|  19|  19|  20|  20|  19|  18|  17|  18|  17|  18|  18|  17|  17|  17|  16|  16|  15|
|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|  14|  14|  15|  16|  17|  18|  19|  20|  21|  22|  23|  24|  25|  26|  26|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  16|  17|  18|  19|  20|  19|  18|  17|  16|  17|  16|  17|  17|  16|  16|  16|  15|  15|  14|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|

|  13|  13|  14|  15|  16|  17|  18|  19|  20|  21|  22|  23|  24|  25|  25|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  15|  16|  17|  18|  19|  18|  17|  16|  15|  16|  15|  16|  16|  15|  15|  15|  14|  14|  13|
|1 oo|1 vv|1 vv|1 <<|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 <<|1 <<|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|

|  12|  12|  13|  14|  15|  16|  17|  18|  19|  20|  21|  22|  23|  24|  24|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  14|  15|  16|  17|  18|  17|  16|  15|  14|  15|  14|  15|  15|  14|  14|  14|  13|  13|  12|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|

|  11|  11|  12|  13|  14|  15|  16|  17|  18|  19|  20|  21|  22|  23|  23|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  13|  14|  15|  16|  17|  16|  15|  14|  13|  14|  13|  14|  14|  13|  13|  13|  12|  12|  11|
|1 oo|1 vv|1 oo|1 <<|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 vv|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 vv|1 vv|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|

|  10|  10|  11|  12|  13|  14|  15|  16|  17|  18|  19|  20|  21|  22|  22|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  12|  13|  14|  15|  16|  15|  14|  13|  12|  13|  12|  13|  13|  12|  12|  12|  11|  11|  10|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|

|   9|   9|  10|  11|  12|  13|  14|  15|  16|  17|  18|  19|  20|  21|  21|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|  11|  12|  13|  14|  15|  14|  13|  12|  11|  12|  11|  12|  12|  11|  11|  11|  10|  10|   9|
|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 oo|

|   8|   8|   9|  10|  11|  12|  13|  14|  15|  16|  17|  18|  19|  20|  20|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|  10|  11|  12|  13|  14|  13|  12|  11|  10|  11|  10|  11|  11|  10|  10|  10|   9|   9|   8|
|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 <<|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 <<|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|

|   7|   7|   8|   9|  10|  11|  12|  13|  14|  15|  16|  17|  18|  19|  19|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   9|  10|  11|  12|  13|  12|  11|  10|   9|  10|   9|  10|  10|   9|   9|   9|   8|   8|   7|
|1 oo|1 vv|1 oo|1 oo|1 vv|1 oo|1 <<|1 vv|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 >>|1 vv|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 vv|1 oo|1 >>|1 oo|1 >>|1 oo|

|   6|   6|   7|   8|   9|  10|  11|  12|  13|  14|  15|  16|  17|  18|  18|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   8|   9|  10|  11|  12|  11|  10|   9|   8|   9|   8|   9|   9|   8|   8|   8|   7|   7|   6|
|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 <<|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|

|   5|   5|   6|   7|   8|   9|  10|  11|  12|  13|  14|  15|  16|  17|  17|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   7|   8|   9|  10|  11|  10|   9|   8|   7|   8|   7|   8|   8|   7|   7|   7|   6|   6|   5|
|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 <<|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|

|   4|   4|   5|   6|   7|   8|   9|  10|  11|  12|  13|  14|  15|  16|  16|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   6|   7|   8|   9|  10|   9|   8|   7|   6|   7|   6|   7|   7|   6|   6|   6|   5|   5|   4|
|1 oo|1 vv|1 oo|1 <<|1 <<|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|

|   3|   3|   4|   5|   6|   7|   8|   9|  10|  11|  12|  13|  14|  15|  15|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   5|   6|   7|   8|   9|   8|   7|   6|   5|   6|   5|   6|   6|   5|   5|   5|   4|   4|   3|
|1 oo|1 oo|1 oo|1 <<|1 <<|1 <<|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|

|   2|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  12|  13|  14|  14|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   4|   5|   6|   7|   8|   7|   6|   5|   4|   5|   4|   5|   5|   4|   4|   4|   3|   3|   2|
|1 oo|1 vv|1 <<|1 vv|1 oo|1 <<|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|

|   1|   1|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  12|  13|  13|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   3|   4|   5|   6|   7|   6|   5|   4|   3|   4|   3|   4|   4|   3|   3|   3|   2|   2|   1|
|1 vv|1 vv|1 vv|1 oo|1 vv|1 oo|1 <<|1 <<|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 vv|1 vv|1 <<|1 vv|1 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 oo|1 vv|

|   0|   0|   1|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  12|  12|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   1|   2|   3|   4|   5|   6|   5|   4|   3|   2|   3|   2|   3|   3|   2|   2|   2|   1|   1|   0|
|0 oo|0 oo|1 oo|1 oo|1 <<|1 vv|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 oo|1 <<|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 oo|1 vv|0 oo|

|   0|   0|   0|   1|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   1|   0|   1|   2|   3|   4|   5|   4|   3|   2|   1|   2|   1|   2|   2|   1|   1|   1|   0|   0|   0|
|0 oo|0 oo|0 oo|1 vv|1 <<|1 vv|1 vv|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|1 oo|1 oo|0 oo|1 oo|1 oo|1 <<|1 oo|1 oo|1 vv|1 oo|1 vv|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 vv|1 >>|0 oo|0 oo|0 oo|

|   0|   0|   0|   0|   1|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   1|   0|   1|   2|   3|   4|   4|   3|   2|   1|   0|   1|   0|   1|   1|   0|   0|   0|   0|   0|   0|
|0 oo|0 oo|0 oo|0 oo|1 oo|1 oo|1 vv|1 vv|1 oo|1 vv|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|0 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|1 oo|1 >>|0 oo|1 >>|0 oo|1 oo|1 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|

|   0|   0|   0|   0|   0|   1|   2|   3|   4|   5|   6|   7|   8|   9|  10|  11|  10|   9|   8|   7|   6|   5|   4|   3|   2|   1|   2|   3|   4|   5|   4|   3|   2|   1|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|   0|
|0 oo|0 oo|0 oo|0 oo|0 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 oo|1 >>|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|0 oo|

